subject_id,model,condition,temperature,det_rate,fa_rate
Opus_c1_safety_t1_2026-06-10T13:39:13.641Z,Opus,c1_safety,1,0.8181818181818182,0.04242424242424243
Opus_c2_trust_t0_2026-06-10T08:03:49.943Z,Opus,c2_trust,0,1.0,0.048484848484848485
Opus_c2_trust_t0_2026-06-10T08:05:03.670Z,Opus,c2_trust,0,0.8181818181818182,0.06666666666666667
Opus_c2_trust_t0_2026-06-10T08:06:18.323Z,Opus,c2_trust,0,0.8181818181818182,0.0303030303030303
Opus_c2_trust_t0_2026-06-10T08:07:41.262Z,Opus,c2_trust,0,0.8181818181818182,0.048484848484848485
Opus_c2_trust_t0_2026-06-10T08:09:02.715Z,Opus,c2_trust,0,0.8181818181818182,0.048484848484848485
Opus_c2_trust_t0_2026-06-10T08:10:19.779Z,Opus,c2_trust,0,0.8181818181818182,0.04242424242424243
Opus_c2_trust_t0_2026-06-10T08:11:48.249Z,Opus,c2_trust,0,0.8181818181818182,0.024242424242424242
Opus_c2_trust_t0_2026-06-10T08:13:16.009Z,Opus,c2_trust,0,0.9090909090909091,0.0606060606060606
Opus_c2_trust_t0_2026-06-10T08:14:39.363Z,Opus,c2_trust,0,0.8181818181818182,0.05454545454545454
Opus_c2_trust_t0_2026-06-10T08:16:00.465Z,Opus,c2_trust,0,0.7272727272727273,0.048484848484848485
Opus_c2_trust_t0_2026-06-10T08:17:29.015Z,Opus,c2_trust,0,0.9090909090909091,0.0606060606060606
Opus_c2_trust_t0_2026-06-10T08:18:52.474Z,Opus,c2_trust,0,0.8181818181818182,0.0606060606060606
Opus_c2_trust_t0_2026-06-10T08:20:22.176Z,Opus,c2_trust,0,0.8181818181818182,0.04242424242424243
Opus_c2_trust_t0_2026-06-10T08:21:36.974Z,Opus,c2_trust,0,0.8181818181818182,0.0303030303030303
Opus_c2_trust_t0_2026-06-10T08:23:11.133Z,Opus,c2_trust,0,0.8181818181818182,0.04242424242424243
Opus_c2_trust_t0_2026-06-10T08:24:52.204Z,Opus,c2_trust,0,0.9090909090909091,0.048484848484848485
Opus_c2_trust_t0_2026-06-10T08:26:27.434Z,Opus,c2_trust,0,0.8181818181818182,0.048484848484848485
Opus_c2_trust_t0_2026-06-10T08:27:55.293Z,Opus,c2_trust,0,1.0,0.06666666666666667
Opus_c2_trust_t0_2026-06-10T08:29:13.015Z,Opus,c2_trust,0,0.8181818181818182,0.0303030303030303
Opus_c2_trust_t0_2026-06-10T08:30:39.487Z,Opus,c2_trust,0,1.0,0.048484848484848485
Opus_c2_trust_t1_2026-06-10T13:40:32.596Z,Opus,c2_trust,1,0.8181818181818182,0.04242424242424242
Opus_c2_trust_t1_2026-06-10T13:41:56.113Z,Opus,c2_trust,1,0.9090909090909091,0.0606060606060606
Opus_c2_trust_t1_2026-06-10T13:43:23.400Z,Opus,c2_trust,1,0.8181818181818182,0.048484848484848485
Opus_c2_trust_t1_2026-06-10T13:44:40.505Z,Opus,c2_trust,1,0.9090909090909091,0.0303030303030303
Opus_c2_trust_t1_2026-06-10T13:45:56.044Z,Opus,c2_trust,1,0.8181818181818182,0.048484848484848485
Opus_c2_trust_t1_2026-06-10T13:47:46.978Z,Opus,c2_trust,1,0.9090909090909091,0.0303030303030303
Opus_c2_trust_t1_2026-06-10T13:49:14.522Z,Opus,c2_trust,1,0.9090909090909091,0.012121212121212121
Opus_c2_trust_t1_2026-06-10T13:50:54.133Z,Opus,c2_trust,1,0.8181818181818182,0.0787878787878788
Opus_c2_trust_t1_2026-06-10T13:52:37.270Z,Opus,c2_trust,1,1.0,0.09090909090909091
Opus_c2_trust_t1_2026-06-10T13:54:01.746Z,Opus,c2_trust,1,0.8181818181818182,0.09696969696969697
Opus_c2_trust_t1_2026-06-10T13:55:33.909Z,Opus,c2_trust,1,1.0,0.0606060606060606
Opus_c2_trust_t1_2026-06-10T13:57:06.375Z,Opus,c2_trust,1,0.9090909090909091,0.04242424242424243
Opus_c2_trust_t1_2026-06-10T13:58:26.169Z,Opus,c2_trust,1,0.9090909090909091,0.0303030303030303
Opus_c2_trust_t1_2026-06-10T14:00:07.933Z,Opus,c2_trust,1,0.8181818181818182,0.0303030303030303
Opus_c2_trust_t1_2026-06-10T14:01:30.735Z,Opus,c2_trust,1,0.8181818181818182,0.09090909090909091
Opus_c2_trust_t1_2026-06-10T14:03:12.871Z,Opus,c2_trust,1,0.8181818181818182,0.05454545454545454
Opus_c2_trust_t1_2026-06-10T14:04:36.052Z,Opus,c2_trust,1,0.9090909090909091,0.08484848484848485
Opus_c2_trust_t1_2026-06-10T14:06:17.496Z,Opus,c2_trust,1,0.9090909090909091,0.04242424242424243
Opus_c2_trust_t1_2026-06-10T14:08:01.330Z,Opus,c2_trust,1,1.0,0.04242424242424243
Opus_c2_trust_t1_2026-06-10T14:09:14.748Z,Opus,c2_trust,1,0.8181818181818182,0.03636363636363636
Opus_c3_authorship_t0_2026-06-10T08:32:07.076Z,Opus,c3_authorship,0,1.0,0.0303030303030303
Opus_c3_authorship_t0_2026-06-10T08:33:29.017Z,Opus,c3_authorship,0,0.7272727272727273,0.018181818181818184
Opus_c3_authorship_t0_2026-06-10T08:34:37.713Z,Opus,c3_authorship,0,0.8181818181818182,0.048484848484848485
Opus_c3_authorship_t0_2026-06-10T08:36:04.340Z,Opus,c3_authorship,0,0.8181818181818182,0.0606060606060606
Opus_c3_authorship_t0_2026-06-10T08:37:46.332Z,Opus,c3_authorship,0,0.9090909090909091,0.03636363636363637
Opus_c3_authorship_t0_2026-06-10T08:39:23.410Z,Opus,c3_authorship,0,0.8181818181818182,0.0303030303030303
Opus_c3_authorship_t0_2026-06-10T08:42:55.373Z,Opus,c3_authorship,0,0.9090909090909091,0.048484848484848485
Opus_c3_authorship_t0_2026-06-10T08:44:31.311Z,Opus,c3_authorship,0,0.7272727272727273,0.04242424242424243
Opus_c3_authorship_t0_2026-06-10T08:46:02.764Z,Opus,c3_authorship,0,1.0,0.04242424242424243
Opus_c3_authorship_t0_2026-06-10T08:47:40.759Z,Opus,c3_authorship,0,0.9090909090909091,0.048484848484848485
Opus_c3_authorship_t0_2026-06-10T08:49:12.611Z,Opus,c3_authorship,0,0.9090909090909091,0.024242424242424242
Opus_c3_authorship_t0_2026-06-10T08:50:46.608Z,Opus,c3_authorship,0,1.0,0.018181818181818184
Opus_c3_authorship_t0_2026-06-10T08:52:22.148Z,Opus,c3_authorship,0,0.9090909090909091,0.018181818181818184
Opus_c3_authorship_t0_2026-06-10T08:55:38.713Z,Opus,c3_authorship,0,1.0,0.0606060606060606
Opus_c3_authorship_t0_2026-06-10T08:57:17.060Z,Opus,c3_authorship,0,0.9090909090909091,0.03636363636363636
Opus_c3_authorship_t0_2026-06-10T08:58:58.128Z,Opus,c3_authorship,0,0.9090909090909091,0.03636363636363637
Opus_c3_authorship_t0_2026-06-10T09:00:30.902Z,Opus,c3_authorship,0,0.9090909090909091,0.024242424242424242
Opus_c3_authorship_t0_2026-06-10T09:01:48.007Z,Opus,c3_authorship,0,1.0,0.048484848484848485
Opus_c3_authorship_t0_2026-06-10T09:03:28.546Z,Opus,c3_authorship,0,1.0,0.06666666666666667
Opus_c3_authorship_t1_2026-06-10T14:10:33.086Z,Opus,c3_authorship,1,0.7272727272727273,0.03636363636363636
Opus_c3_authorship_t1_2026-06-10T14:12:09.792Z,Opus,c3_authorship,1,0.8181818181818182,0.024242424242424242
Opus_c3_authorship_t1_2026-06-10T14:13:53.999Z,Opus,c3_authorship,1,1.0,0.0606060606060606
Opus_c3_authorship_t1_2026-06-10T14:15:30.152Z,Opus,c3_authorship,1,1.0,0.04242424242424243
Opus_c3_authorship_t1_2026-06-10T14:17:00.470Z,Opus,c3_authorship,1,0.9090909090909091,0.0303030303030303
Opus_c3_authorship_t1_2026-06-10T14:18:24.026Z,Opus,c3_authorship,1,0.8181818181818182,0.048484848484848485
Opus_c3_authorship_t1_2026-06-10T14:20:02.946Z,Opus,c3_authorship,1,0.8181818181818182,0.0606060606060606
Opus_c3_authorship_t1_2026-06-10T14:21:30.739Z,Opus,c3_authorship,1,0.8181818181818182,0.048484848484848485
Opus_c3_authorship_t1_2026-06-10T14:23:48.740Z,Opus,c3_authorship,1,0.9090909090909091,0.05454545454545454
Opus_c3_authorship_t1_2026-06-10T14:27:02.890Z,Opus,c3_authorship,1,0.9090909090909091,0.0606060606060606
Opus_c3_authorship_t1_2026-06-10T14:28:42.426Z,Opus,c3_authorship,1,0.8181818181818182,0.05454545454545454
Opus_c3_authorship_t1_2026-06-10T14:31:54.121Z,Opus,c3_authorship,1,1.0,0.0606060606060606
Opus_c3_authorship_t1_2026-06-10T14:33:27.570Z,Opus,c3_authorship,1,0.8181818181818182,0.024242424242424242
Opus_c3_authorship_t1_2026-06-10T14:35:25.166Z,Opus,c3_authorship,1,0.8181818181818182,0.048484848484848485
Opus_c3_authorship_t1_2026-06-10T14:37:01.021Z,Opus,c3_authorship,1,0.9090909090909091,0.03636363636363637
Opus_c3_authorship_t1_2026-06-10T14:38:35.635Z,Opus,c3_authorship,1,0.8181818181818182,0.09090909090909091
Opus_c3_authorship_t1_2026-06-10T14:40:33.599Z,Opus,c3_authorship,1,0.9090909090909091,0.0787878787878788
Sonnet_c0_neutral_t0_2026-06-09T10:08:54.252Z,Sonnet,c0_neutral,0,0.8181818181818182,0.03636363636363636
Sonnet_c0_neutral_t0_2026-06-09T10:10:06.828Z,Sonnet,c0_neutral,0,0.8181818181818182,0.05454545454545454
Sonnet_c0_neutral_t0_2026-06-09T10:11:22.401Z,Sonnet,c0_neutral,0,0.8181818181818182,0.03636363636363636
Sonnet_c0_neutral_t0_2026-06-09T10:12:37.357Z,Sonnet,c0_neutral,0,0.8181818181818182,0.04242424242424243
Sonnet_c0_neutral_t0_2026-06-09T10:13:48.016Z,Sonnet,c0_neutral,0,0.8181818181818182,0.0303030303030303
Sonnet_c0_neutral_t0_2026-06-09T10:15:01.743Z,Sonnet,c0_neutral,0,0.8181818181818182,0.048484848484848485
Sonnet_c0_neutral_t0_2026-06-09T10:16:16.089Z,Sonnet,c0_neutral,0,0.8181818181818182,0.04242424242424243
Sonnet_c0_neutral_t0_2026-06-09T10:17:24.596Z,Sonnet,c0_neutral,0,0.8181818181818182,0.006060606060606061
Sonnet_c0_neutral_t0_2026-06-09T10:18:34.947Z,Sonnet,c0_neutral,0,0.8181818181818182,0.0303030303030303
Sonnet_c0_neutral_t0_2026-06-09T10:19:46.218Z,Sonnet,c0_neutral,0,0.8181818181818182,0.04242424242424243
Sonnet_c0_neutral_t0_2026-06-09T10:20:51.347Z,Sonnet,c0_neutral,0,0.8181818181818182,0.012121212121212121
Sonnet_c0_neutral_t0_2026-06-09T10:21:55.245Z,Sonnet,c0_neutral,0,0.7272727272727273,0.024242424242424242
Sonnet_c0_neutral_t0_2026-06-09T10:23:15.413Z,Sonnet,c0_neutral,0,0.8181818181818182,0.03636363636363636
Sonnet_c0_neutral_t0_2026-06-09T10:24:28.267Z,Sonnet,c0_neutral,0,0.7272727272727273,0.05454545454545454
Sonnet_c0_neutral_t0_2026-06-09T10:25:39.184Z,Sonnet,c0_neutral,0,0.8181818181818182,0.06666666666666667
Sonnet_c0_neutral_t0_2026-06-09T10:26:56.907Z,Sonnet,c0_neutral,0,0.7272727272727273,0.0787878787878788
Sonnet_c0_neutral_t0_2026-06-09T10:28:03.263Z,Sonnet,c0_neutral,0,0.7272727272727273,0.05454545454545454
Sonnet_c0_neutral_t0_2026-06-09T10:29:20.372Z,Sonnet,c0_neutral,0,0.7272727272727273,0.018181818181818184
Sonnet_c0_neutral_t0_2026-06-09T10:30:27.472Z,Sonnet,c0_neutral,0,0.8181818181818182,0.03636363636363636
Sonnet_c0_neutral_t0_2026-06-09T10:31:46.909Z,Sonnet,c0_neutral,0,0.8181818181818182,0.03636363636363636
Sonnet_c0_neutral_t1_2026-06-09T16:12:45.758Z,Sonnet,c0_neutral,1,1.0,0.03636363636363636
Sonnet_c0_neutral_t1_2026-06-09T16:14:14.115Z,Sonnet,c0_neutral,1,0.9090909090909091,0.05454545454545454
Sonnet_c0_neutral_t1_2026-06-10T04:40:55.592Z,Sonnet,c0_neutral,1,1.0,0.048484848484848485
Sonnet_c0_neutral_t1_2026-06-10T04:42:11.779Z,Sonnet,c0_neutral,1,0.8181818181818182,0.06666666666666667
Sonnet_c0_neutral_t1_2026-06-10T04:43:26.121Z,Sonnet,c0_neutral,1,0.8181818181818182,0.05454545454545454
Sonnet_c0_neutral_t1_2026-06-10T04:44:40.464Z,Sonnet,c0_neutral,1,0.7272727272727273,0.03636363636363636
Sonnet_c0_neutral_t1_2026-06-10T04:46:12.952Z,Sonnet,c0_neutral,1,0.9090909090909091,0.024242424242424242
Sonnet_c0_neutral_t1_2026-06-10T04:47:33.751Z,Sonnet,c0_neutral,1,0.8181818181818182,0.06666666666666667
Sonnet_c0_neutral_t1_2026-06-10T04:48:56.085Z,Sonnet,c0_neutral,1,0.8181818181818182,0.06666666666666667
Sonnet_c0_neutral_t1_2026-06-10T04:51:55.491Z,Sonnet,c0_neutral,1,1.0,0.04242424242424243
Sonnet_c0_neutral_t1_2026-06-10T04:53:12.245Z,Sonnet,c0_neutral,1,0.8181818181818182,0.048484848484848485
Sonnet_c0_neutral_t1_2026-06-10T04:54:35.544Z,Sonnet,c0_neutral,1,0.9090909090909091,0.0606060606060606
Sonnet_c0_neutral_t1_2026-06-10T04:56:00.640Z,Sonnet,c0_neutral,1,0.9090909090909091,0.0606060606060606
Sonnet_c0_neutral_t1_2026-06-10T04:57:26.660Z,Sonnet,c0_neutral,1,1.0,0.06666666666666667
Sonnet_c0_neutral_t1_2026-06-10T04:58:57.366Z,Sonnet,c0_neutral,1,0.8181818181818182,0.05454545454545454
Sonnet_c0_neutral_t1_2026-06-10T05:00:13.798Z,Sonnet,c0_neutral,1,0.9090909090909091,0.006060606060606061
Sonnet_c0_neutral_t1_2026-06-10T05:01:38.951Z,Sonnet,c0_neutral,1,1.0,0.04242424242424243
Sonnet_c0_neutral_t1_2026-06-10T05:03:03.979Z,Sonnet,c0_neutral,1,0.8181818181818182,0.05454545454545454
Sonnet_c0_neutral_t1_2026-06-10T05:04:29.161Z,Sonnet,c0_neutral,1,0.9090909090909091,0.07272727272727274
Sonnet_c1_safety_t0_2026-06-09T10:33:02.059Z,Sonnet,c1_safety,0,0.8181818181818182,0.08484848484848485
Sonnet_c1_safety_t0_2026-06-09T10:34:12.832Z,Sonnet,c1_safety,0,0.7272727272727273,0.024242424242424242
Sonnet_c1_safety_t0_2026-06-09T10:35:40.078Z,Sonnet,c1_safety,0,0.8181818181818182,0.06666666666666667
Sonnet_c1_safety_t0_2026-06-09T10:37:14.390Z,Sonnet,c1_safety,0,0.8181818181818182,0.018181818181818184
Sonnet_c1_safety_t0_2026-06-09T10:38:24.126Z,Sonnet,c1_safety,0,0.8181818181818182,0.03636363636363636
Sonnet_c1_safety_t0_2026-06-09T10:39:59.667Z,Sonnet,c1_safety,0,0.9090909090909091,0.048484848484848485
Sonnet_c1_safety_t0_2026-06-09T10:41:25.376Z,Sonnet,c1_safety,0,1.0,0.03636363636363636
Sonnet_c1_safety_t0_2026-06-09T10:42:40.027Z,Sonnet,c1_safety,0,0.7272727272727273,0.048484848484848485
Sonnet_c1_safety_t0_2026-06-09T10:43:54.678Z,Sonnet,c1_safety,0,0.8181818181818182,0.03636363636363636
Sonnet_c1_safety_t0_2026-06-09T10:45:30.220Z,Sonnet,c1_safety,0,0.9090909090909091,0.048484848484848485
Sonnet_c1_safety_t0_2026-06-09T10:46:54.191Z,Sonnet,c1_safety,0,0.9090909090909091,0.018181818181818184
Sonnet_c1_safety_t0_2026-06-09T10:50:02.710Z,Sonnet,c1_safety,0,0.9090909090909091,0.048484848484848485
Sonnet_c1_safety_t0_2026-06-09T10:51:20.126Z,Sonnet,c1_safety,0,0.8181818181818182,0.048484848484848485
Sonnet_c1_safety_t0_2026-06-09T10:52:26.790Z,Sonnet,c1_safety,0,0.7272727272727273,0.018181818181818184
Sonnet_c1_safety_t0_2026-06-09T10:53:33.775Z,Sonnet,c1_safety,0,0.8181818181818182,0.03636363636363637
Sonnet_c1_safety_t0_2026-06-09T10:54:56.105Z,Sonnet,c1_safety,0,1.0,0.018181818181818184
Sonnet_c1_safety_t0_2026-06-09T13:31:03.327Z,Sonnet,c1_safety,0,0.8181818181818182,0.05454545454545454
Sonnet_c1_safety_t0_2026-06-09T13:32:26.285Z,Sonnet,c1_safety,0,0.8181818181818182,0.006060606060606061
Sonnet_c1_safety_t0_2026-06-09T13:33:36.006Z,Sonnet,c1_safety,0,0.8181818181818182,0.0303030303030303
Sonnet_c1_safety_t1_2026-06-10T05:05:58.058Z,Sonnet,c1_safety,1,1.0,0.03636363636363636
Sonnet_c1_safety_t1_2026-06-10T05:07:39.235Z,Sonnet,c1_safety,1,1.0,0.04242424242424243
Sonnet_c1_safety_t1_2026-06-10T05:09:01.263Z,Sonnet,c1_safety,1,0.9090909090909091,0.048484848484848485
Sonnet_c1_safety_t1_2026-06-10T05:10:41.714Z,Sonnet,c1_safety,1,0.9090909090909091,0.0303030303030303
Sonnet_c1_safety_t1_2026-06-10T05:12:24.321Z,Sonnet,c1_safety,1,0.8181818181818182,0.03636363636363637
Sonnet_c1_safety_t1_2026-06-10T05:15:24.677Z,Sonnet,c1_safety,1,1.0,0.0303030303030303
Sonnet_c1_safety_t1_2026-06-10T05:17:01.042Z,Sonnet,c1_safety,1,1.0,0.018181818181818184
Sonnet_c1_safety_t1_2026-06-10T05:18:37.502Z,Sonnet,c1_safety,1,0.9090909090909091,0.04242424242424242
Sonnet_c1_safety_t1_2026-06-10T05:20:01.367Z,Sonnet,c1_safety,1,0.8181818181818182,0.024242424242424242
Sonnet_c1_safety_t1_2026-06-10T05:21:30.523Z,Sonnet,c1_safety,1,0.9090909090909091,0.06666666666666667
Sonnet_c1_safety_t1_2026-06-10T05:22:52.486Z,Sonnet,c1_safety,1,0.7272727272727273,0.04242424242424243
Sonnet_c1_safety_t1_2026-06-10T05:24:06.208Z,Sonnet,c1_safety,1,0.7272727272727273,0.05454545454545454
Sonnet_c1_safety_t1_2026-06-10T05:26:59.567Z,Sonnet,c1_safety,1,1.0,0.0303030303030303
Sonnet_c1_safety_t1_2026-06-10T05:28:19.963Z,Sonnet,c1_safety,1,0.8181818181818182,0.0303030303030303
Sonnet_c1_safety_t1_2026-06-10T05:29:47.125Z,Sonnet,c1_safety,1,1.0,0.06666666666666667
Sonnet_c1_safety_t1_2026-06-10T05:31:29.249Z,Sonnet,c1_safety,1,0.8181818181818182,0.03636363636363636
Sonnet_c1_safety_t1_2026-06-10T05:32:53.575Z,Sonnet,c1_safety,1,0.9090909090909091,0.03636363636363637
Sonnet_c1_safety_t1_2026-06-10T05:34:09.143Z,Sonnet,c1_safety,1,0.9090909090909091,0.018181818181818184
Sonnet_c1_safety_t1_2026-06-10T05:35:54.821Z,Sonnet,c1_safety,1,1.0,0.06666666666666667
Sonnet_c2_trust_t0_2026-06-09T13:35:06.019Z,Sonnet,c2_trust,0,1.0,0.048484848484848485
Sonnet_c2_trust_t0_2026-06-09T13:36:36.027Z,Sonnet,c2_trust,0,0.9090909090909091,0.04242424242424243
Sonnet_c2_trust_t0_2026-06-09T13:37:46.684Z,Sonnet,c2_trust,0,0.8181818181818182,0.048484848484848485
Sonnet_c2_trust_t0_2026-06-09T13:39:15.980Z,Sonnet,c2_trust,0,0.9090909090909091,0.0787878787878788
Sonnet_c2_trust_t0_2026-06-09T13:40:46.944Z,Sonnet,c2_trust,0,0.8181818181818182,0.0303030303030303
Sonnet_c2_trust_t0_2026-06-09T13:42:20.298Z,Sonnet,c2_trust,0,0.9090909090909091,0.0787878787878788
Sonnet_c2_trust_t0_2026-06-09T13:43:44.162Z,Sonnet,c2_trust,0,0.9090909090909091,0.03636363636363636
Sonnet_c2_trust_t0_2026-06-09T13:44:48.366Z,Sonnet,c2_trust,0,0.7272727272727273,0.0606060606060606
Sonnet_c2_trust_t0_2026-06-09T13:46:14.076Z,Sonnet,c2_trust,0,0.8181818181818182,0.04242424242424243
Sonnet_c2_trust_t0_2026-06-09T13:47:25.848Z,Sonnet,c2_trust,0,0.8181818181818182,0.06666666666666667
Sonnet_c2_trust_t0_2026-06-09T13:48:33.236Z,Sonnet,c2_trust,0,0.8181818181818182,0.05454545454545454
Sonnet_c2_trust_t0_2026-06-09T13:49:43.585Z,Sonnet,c2_trust,0,0.7272727272727273,0.0303030303030303
Sonnet_c2_trust_t0_2026-06-09T13:50:50.863Z,Sonnet,c2_trust,0,0.8181818181818182,0.048484848484848485
Sonnet_c2_trust_t0_2026-06-09T13:52:28.245Z,Sonnet,c2_trust,0,1.0,0.03636363636363636
Sonnet_c2_trust_t0_2026-06-09T13:53:42.889Z,Sonnet,c2_trust,0,0.8181818181818182,0.0606060606060606
Sonnet_c2_trust_t0_2026-06-09T13:55:00.007Z,Sonnet,c2_trust,0,0.8181818181818182,0.03636363636363636
Sonnet_c2_trust_t0_2026-06-09T13:56:09.166Z,Sonnet,c2_trust,0,0.8181818181818182,0.03636363636363636
Sonnet_c2_trust_t0_2026-06-09T13:57:13.030Z,Sonnet,c2_trust,0,0.7272727272727273,0.018181818181818184
Sonnet_c2_trust_t0_2026-06-09T13:58:38.783Z,Sonnet,c2_trust,0,0.8181818181818182,0.06666666666666667
Sonnet_c2_trust_t0_2026-06-09T14:00:09.704Z,Sonnet,c2_trust,0,0.8181818181818182,0.06666666666666667
Sonnet_c2_trust_t1_2026-06-10T05:37:22.067Z,Sonnet,c2_trust,1,0.8181818181818182,0.0606060606060606
Sonnet_c2_trust_t1_2026-06-10T05:39:03.129Z,Sonnet,c2_trust,1,0.9090909090909091,0.03636363636363636
Sonnet_c2_trust_t1_2026-06-10T05:40:13.359Z,Sonnet,c2_trust,1,0.8181818181818182,0.0303030303030303
Sonnet_c2_trust_t1_2026-06-10T05:42:57.211Z,Sonnet,c2_trust,1,0.9090909090909091,0.06666666666666667
Sonnet_c2_trust_t1_2026-06-10T05:44:47.496Z,Sonnet,c2_trust,1,1.0,0.018181818181818184
Sonnet_c2_trust_t1_2026-06-10T05:46:31.022Z,Sonnet,c2_trust,1,0.9090909090909091,0.03636363636363636
Sonnet_c2_trust_t1_2026-06-10T05:48:15.802Z,Sonnet,c2_trust,1,0.7272727272727273,0.0787878787878788
Sonnet_c2_trust_t1_2026-06-10T05:49:43.351Z,Sonnet,c2_trust,1,0.7272727272727273,0.05454545454545454
Sonnet_c2_trust_t1_2026-06-10T05:51:22.577Z,Sonnet,c2_trust,1,0.9090909090909091,0.03636363636363636
Sonnet_c2_trust_t1_2026-06-10T05:52:55.656Z,Sonnet,c2_trust,1,0.8181818181818182,0.024242424242424242
Sonnet_c2_trust_t1_2026-06-10T05:54:29.735Z,Sonnet,c2_trust,1,0.8181818181818182,0.07272727272727274
Sonnet_c2_trust_t1_2026-06-10T05:55:50.760Z,Sonnet,c2_trust,1,0.7272727272727273,0.04242424242424243
Sonnet_c2_trust_t1_2026-06-10T05:57:31.828Z,Sonnet,c2_trust,1,0.8181818181818182,0.048484848484848485
Sonnet_c2_trust_t1_2026-06-10T06:00:49.355Z,Sonnet,c2_trust,1,0.9090909090909091,0.048484848484848485
Sonnet_c2_trust_t1_2026-06-10T06:02:14.443Z,Sonnet,c2_trust,1,0.8181818181818182,0.06666666666666667
Sonnet_c2_trust_t1_2026-06-10T07:00:50.504Z,Sonnet,c2_trust,1,1.0,0.0303030303030303
Sonnet_c2_trust_t1_2026-06-10T07:03:48.080Z,Sonnet,c2_trust,1,1.0,0.06666666666666667
Sonnet_c2_trust_t1_2026-06-10T07:05:22.394Z,Sonnet,c2_trust,1,0.9090909090909091,0.048484848484848485
Sonnet_c3_authorship_t0_2026-06-09T15:40:41.612Z,Sonnet,c3_authorship,0,1.0,0.06666666666666667
Sonnet_c3_authorship_t0_2026-06-09T15:42:16.538Z,Sonnet,c3_authorship,0,0.9090909090909091,0.03636363636363636
Sonnet_c3_authorship_t0_2026-06-09T15:43:50.232Z,Sonnet,c3_authorship,0,0.8181818181818182,0.0303030303030303
Sonnet_c3_authorship_t0_2026-06-09T15:45:30.383Z,Sonnet,c3_authorship,0,0.9090909090909091,0.04242424242424243
Sonnet_c3_authorship_t0_2026-06-09T15:46:59.473Z,Sonnet,c3_authorship,0,1.0,0.048484848484848485
Sonnet_c3_authorship_t0_2026-06-09T15:48:32.247Z,Sonnet,c3_authorship,0,1.0,0.024242424242424242
Sonnet_c3_authorship_t0_2026-06-09T15:49:53.658Z,Sonnet,c3_authorship,0,0.8181818181818182,0.024242424242424242
Sonnet_c3_authorship_t0_2026-06-09T15:51:30.120Z,Sonnet,c3_authorship,0,0.9090909090909091,0.024242424242424242
Sonnet_c3_authorship_t0_2026-06-09T15:53:12.418Z,Sonnet,c3_authorship,0,0.9090909090909091,0.04242424242424243
Sonnet_c3_authorship_t0_2026-06-09T15:55:01.953Z,Sonnet,c3_authorship,0,0.7272727272727273,0.05454545454545454
Sonnet_c3_authorship_t0_2026-06-09T15:56:48.108Z,Sonnet,c3_authorship,0,1.0,0.018181818181818184
Sonnet_c3_authorship_t0_2026-06-09T16:00:02.264Z,Sonnet,c3_authorship,0,1.0,0.0303030303030303
Sonnet_c3_authorship_t0_2026-06-09T16:01:47.327Z,Sonnet,c3_authorship,0,0.9090909090909091,0.0606060606060606
Sonnet_c3_authorship_t0_2026-06-09T16:03:18.564Z,Sonnet,c3_authorship,0,0.9090909090909091,0.048484848484848485
Sonnet_c3_authorship_t0_2026-06-09T16:05:02.846Z,Sonnet,c3_authorship,0,0.9090909090909091,0.0303030303030303
Sonnet_c3_authorship_t0_2026-06-09T16:06:28.417Z,Sonnet,c3_authorship,0,0.9090909090909091,0.018181818181818184
Sonnet_c3_authorship_t0_2026-06-09T16:08:03.341Z,Sonnet,c3_authorship,0,1.0,0.04242424242424243
Sonnet_c3_authorship_t0_2026-06-09T16:09:39.359Z,Sonnet,c3_authorship,0,0.9090909090909091,0.0606060606060606
Sonnet_c3_authorship_t0_2026-06-09T16:11:10.430Z,Sonnet,c3_authorship,0,1.0,0.024242424242424242
Sonnet_c3_authorship_t1_2026-06-14T16:45:11.880Z,Sonnet,c3_authorship,1,1.0,0.05454545454545454
Sonnet_c3_authorship_t1_2026-06-14T16:46:57.530Z,Sonnet,c3_authorship,1,1.0,0.05454545454545454
Sonnet_c3_authorship_t1_2026-06-14T16:48:53.337Z,Sonnet,c3_authorship,1,1.0,0.0303030303030303
Sonnet_c3_authorship_t1_2026-06-14T16:50:21.504Z,Sonnet,c3_authorship,1,0.9090909090909091,0.05454545454545454
Sonnet_c3_authorship_t1_2026-06-14T16:51:58.271Z,Sonnet,c3_authorship,1,0.8181818181818182,0.03636363636363636
Sonnet_c3_authorship_t1_2026-06-14T16:53:27.696Z,Sonnet,c3_authorship,1,1.0,0.06666666666666667
Sonnet_c3_authorship_t1_2026-06-14T16:55:00.749Z,Sonnet,c3_authorship,1,0.9090909090909091,0.03636363636363636
Sonnet_c3_authorship_t1_2026-06-14T16:56:21.277Z,Sonnet,c3_authorship,1,1.0,0.0
Sonnet_c3_authorship_t1_2026-06-14T16:58:01.433Z,Sonnet,c3_authorship,1,1.0,0.05454545454545454
Sonnet_c3_authorship_t1_2026-06-14T16:59:58.495Z,Sonnet,c3_authorship,1,0.9090909090909091,0.07272727272727274
Sonnet_c3_authorship_t1_2026-06-14T17:01:56.128Z,Sonnet,c3_authorship,1,1.0,0.048484848484848485
Sonnet_c3_authorship_t1_2026-06-14T17:04:01.159Z,Sonnet,c3_authorship,1,0.9090909090909091,0.048484848484848485
